lift to drag ratio,beta,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.1578947368421053,41.63265306122449,500000.0360534938,128.64321664079853,3529.9395775002276,9.657045443892613,434.53160163962355,156.05633081798743,279.43186707365743
1.263157894736842,41.63265306122449,499999.918984716,127.73050227139356,3530.6989973855,10.106564036720721,432.42142400683656,155.94995931906035,277.7408649189741
1.3684210526315788,41.63265306122449,499999.9927832188,129.81820342274114,3528.680484350582,10.822587688141244,440.1934244981029,157.38222855555142,283.90309560024355
1.4736842105263157,41.63265306122449,499999.9381196495,127.72439637884827,3530.709753371346,11.152183204685514,430.30277430556066,155.48397705196618,275.9499623503169
1.5789473684210527,41.63265306122449,499999.9092600111,125.7641436834715,3532.23917115651,11.840993153713585,439.1665282635124,157.32636836157715,282.24345780104017
1.6842105263157894,41.63265306122449,499999.88689597225,126.94873022690217,3531.369998465339,12.382598869953004,435.6751952506225,156.56416373954195,280.4221925381273
1.789473684210526,41.63265306122449,499999.7340338689,124.99784444340503,3533.423965626466,13.164802165700559,442.18124949830167,157.46642711682705,285.77842612066127
1.894736842105263,41.63265306122449,499999.81566707103,125.60177487290639,3533.087122753352,13.671881612011845,441.1018112990391,157.734456164516,284.3366985532097
2.0,41.63265306122449,499999.74851201504,126.26004175094658,3532.095329512533,14.274756944176447,440.374443767505,157.45653642312314,283.67088853658777
0.9473684210526315,41.83673469387755,499999.9181897885,129.73344278469813,3528.847280946161,8.628154248362726,433.75310412939155,156.19359698841455,278.78274502704943
1.0526315789473684,41.83673469387755,499999.97716305655,128.67268639348458,3529.8981407516,9.099279740973625,432.71671140916413,155.79855576923651,277.8800804383953
1.1578947368421053,41.83673469387755,499999.79010738287,127.40781575094525,3531.4501968128966,9.58692130647544,432.78461740649004,155.80844562471046,277.9365707099943
1.263157894736842,41.83673469387755,499999.8787295777,127.12357185214978,3531.184085076234,10.100572397057714,434.3750880583045,156.30708883208575,279.3115928064637
1.3684210526315788,41.83673469387755,499999.98659033224,126.76761603163004,3531.606047782787,10.671515056869916,438.3078836209254,157.1636915328796,281.9250507873981
1.4736842105263157,41.83673469387755,499999.93079213443,127.31843460802338,3531.4842552369373,11.157802254347024,432.807657428683,155.922532950685,277.98322456174213
1.5789473684210527,41.83673469387755,500000.0508172382,126.28028840698744,3531.867956250811,11.999472038154636,443.9510676973996,158.07449068200106,286.8762791480764
1.6842105263157894,41.83673469387755,499999.86713626434,126.7808254526226,3531.7597583098136,12.51132922210281,440.66750039949983,157.3283344247692,284.55743529282387
1.789473684210526,41.83673469387755,500000.35511592287,124.95475877257923,3533.5324993130916,13.02364256214931,439.8108321577895,157.18057639337422,283.7681085044769
